phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
3817,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3828,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3830,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3834,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3848,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 7, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3860,ค่าใช จ่ายค างจ่าย,3,,reviewed,1,ค่าใช้จ่ายค่างจ่าย,ค่าใช้จ่ายค่างจ่าย,dictionary_character_fix,"Row 19, Col 0: ค่าใช จ่ายค างจ่าย...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3874,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3875,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 4, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3877,ข้อมูลเพิมเติมในส่วนของผู้,1,,reviewed,1,ข้อมูลเพิ่มเติมในส่วนของผู้,ข้อมูลเพิ่มเติมในส่วนของผู้,dictionary_character_fix,"Row 6, Col 0: ข้อมูลเพิมเติมในส่วนของผู้...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3878,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 7, Col 0: จํานวนหุ ้น - จดทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3879,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 8, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3880,บาท,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3883,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 10, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3884,บาท,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3887,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 3: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3889,เอส,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 1: บริษัท เอ . เจ . เอส . โฮลดิง จํากัด...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3904,รวม,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3905,รวม,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 1: รวม...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3908,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3911,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 5, Col 0: สินค าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3912,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 6, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3941,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 12, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3944,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 15, Col 0: รวมส่วนของบริษัทใหญ่...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3945,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 16, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3971,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3977,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนิน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3983,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 10, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
3986,ค่าใช จ่ายค างจ่าย,3,,reviewed,1,ค่าใช้จ่ายค่างจ่าย,ค่าใช้จ่ายค่างจ่าย,dictionary_character_fix,"Row 13, Col 0: ค่าใช จ่ายค างจ่าย...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4007,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4013,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4019,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4021,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4024,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4026,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4028,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4030,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4032,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4034,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4036,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4038,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4049,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4051,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4055,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,บริษัท พิรุฬห์ แอสเซมบลีย์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4070,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 8, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4086,ค่าใช จ่ายค างจ่าย,3,,reviewed,1,ค่าใช้จ่ายค่างจ่าย,ค่าใช้จ่ายค่างจ่าย,dictionary_character_fix,"Row 24, Col 0: ค่าใช จ่ายค างจ่าย...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4099,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4100,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 8, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4103,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 11, Col 0: จํานวนหุ ้น - จดทะเบียน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4104,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 12, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4105,บาท,1,,reviewed,1,,,needs_manual_review,"Row 12, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4108,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 14, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4109,บาท,1,,reviewed,1,,,needs_manual_review,"Row 14, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Compare BS.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4141,81/41-42 หมู่ 3 ตําบลบางเดือ อําเภอเมืองปทุมธานี จังหวัด ปทุมธานี 12000,8,,reviewed,1,,,needs_manual_review,"Row 5, Col 1: 81/41-42 หมู่ 3 ตําบลบางเดือ อําเภอเมืองปทุมธานี จ...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4151,ประกอบกิจการรับเหมาก่อสร ้างอาคาร อาคาร พาณิชย์ อาคารทีพักอาศัย สถานทีทําการ ถนน สะพาน เขือน อุโมงค์ และงานก่อสร้ างอย่างอืนทุกชนิด รวมทังรับ ทํางานโยธาทุกประเภท,14,,reviewed,1,,,needs_manual_review,"Row 9, Col 1: ( ล่าสุด ) ประกอบกิจการรับเหมาก่อสร ้างอาคาร อาคาร...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4159,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 0, Col 1: ใบตาล เทอร์บายน์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4161,หจก,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 1: นันทศรี ซีวิลเวอร์ค ( หจก .)...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4163,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 2, Col 1: ฟาร์มเทค คอน สตรัคชัน ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4165,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 3, Col 1: แมคเพอร์เฟค ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4167,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 3: ไทย...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4169,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 3: รวม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4180,รวม,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: รวม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4181,รวม,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 1: รวม...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Shareholders.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4184,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4187,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 5, Col 0: สินค าคงเหลือ...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4188,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 6, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4214,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 30, Col 0: กําไร ( ขาดทุน ) สะสม...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4217,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 1, Col 0: รวมส่วนของบริษัทใหญ่...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4218,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 2, Col 0: รวมส่วนของผู้ถือหุ้น...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_BS67.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4220,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4224,การปรับปรุงด วยค่าใช จ่ายภาษี เงินได,4,,reviewed,1,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,dictionary_spacing,"Row 2, Col 0: การปรับปรุงด วยค่าใช จ่ายภาษี เงินได...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4226,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนินงาน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4229,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 7, Col 0: สินทรัพย์หมุนเวียนอืน...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4249,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 20, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",ไม่ระบุบริษัท,Uncategorized,บจก.ยงยุทธ ก่อสร้างและการโยธา (2499)_Cash Flow.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4297,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4299,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4302,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4304,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4306,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
4308,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",ไม่ระบุบริษัท,Uncategorized,ใบตาล เทอร์บายน์ จำกัด_Ratio.pdf,2025-11-25 19:11:05,2025-11-25 19:26:00
