phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
3448,จากการ ดําเนินงาน,2,,pending,0,,,no_correction_needed,"Row 6, Col 0: กําไร ( ขาดทุน ) จากการ ดําเนินงาน...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3449,ค่าใช จ่ายอืน,2,,pending,0,,,no_correction_needed,"Row 7, Col 0: ค่าใช จ่ายอืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3450,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 8, Col 0: กําไร ( ขาดทุน ) ก่อนค่า เสือมราคาและค่าใช้จ่ายตัด...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3451,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 8, Col 0: กําไร ( ขาดทุน ) ก่อนค่า เสือมราคาและค่าใช้จ่ายตัด...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3452,ก่อนค่า เสือมราคาและค่าใช้จ่ายตัด จ่าย,3,,pending,0,,,no_correction_needed,"Row 8, Col 0: กําไร ( ขาดทุน ) ก่อนค่า เสือมราคาและค่าใช้จ่ายตัด...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3453,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 9, Col 0: กําไร ( ขาดทุน ) ก่อน ดอกเบียและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3454,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 9, Col 0: กําไร ( ขาดทุน ) ก่อน ดอกเบียและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3455,ก่อน ดอกเบียและภาษีเงินได,2,,pending,0,,,no_correction_needed,"Row 9, Col 0: กําไร ( ขาดทุน ) ก่อน ดอกเบียและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3456,ดอกเบียจ่าย,1,,pending,0,,ดอกเบี้ยจ่าย,dictionary_tone_mark_error,"Row 10, Col 0: ดอกเบียจ่าย...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3457,ภาษีเงินได,1,,pending,0,,ภาษีเงินได้,dictionary_tone_mark_error,"Row 11, Col 0: ภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3458,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 12, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3459,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 12, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3460,สุทธิ,1,,pending,0,,สุทธิ,dictionary_spacing_error,"Row 12, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3461,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 13, Col 0: กําไร ( ขาดทุน ) ต่อหุ ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3462,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 13, Col 0: กําไร ( ขาดทุน ) ต่อหุ ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3463,ต่อหุ ้น,2,,pending,0,,,no_correction_needed,"Row 13, Col 0: กําไร ( ขาดทุน ) ต่อหุ ้น...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Compare PL.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3464,สโตเรจซิสเต็ม อินดัส ตรี,3,,pending,0,,,no_correction_needed,"Row 0, Col 1: สโตเรจซิสเต็ม อินดัส ตรี ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3467,อินดัสตรี,1,,pending,0,,,no_correction_needed,"Row 1, Col 1: ที . เอ็ม . อินดัสตรี ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3469,ทีแมกซ์ โลจิสติกส์,2,,pending,0,,,no_correction_needed,"Row 2, Col 1: ทีแมกซ์ โลจิสติกส์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3471,ไอ - โค่ แลนด์,4,,pending,0,,,no_correction_needed,"Row 3, Col 1: ไอ - โค่ แลนด์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3473,ท่าทรายกนก,1,,pending,0,,,no_correction_needed,"Row 4, Col 1: ท่าทรายกนก (1999) ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3475,แมกซ์เคลน,1,,pending,0,,,no_correction_needed,"Row 5, Col 1: แมกซ์เคลน ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3477,แมกซ์เวล โรลคอนส์,2,,pending,0,,,no_correction_needed,"Row 6, Col 1: แมกซ์เวล โรลคอนส์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3479,โมเดิร์น เซรามิคส์,2,,pending,0,,,no_correction_needed,"Row 7, Col 1: โมเดิร์น เซรามิคส์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3481,ไทยแมกซ์เวลอิเลค ทริค,2,,pending,0,,,no_correction_needed,"Row 8, Col 1: ไทยแมกซ์เวลอิเลค ทริค ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3483,ไทยแม็กซ์เวลล์ โค้ท ติง,3,,pending,0,,,no_correction_needed,"Row 9, Col 1: ไทยแม็กซ์เวลล์ โค้ท ติง ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3485,กรุงเทพสตาชอินดัส เทรียล,2,,pending,0,,,no_correction_needed,"Row 10, Col 1: กรุงเทพสตาชอินดัส เทรียล ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3487,ไทยเจริญ มาร์เก็ต,2,,pending,0,,,no_correction_needed,"Row 11, Col 1: ต . ไทยเจริญ มาร์เก็ต ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3489,อีเล็คทริค เคเบิล แอนด์ไวร์,3,,pending,0,,,no_correction_needed,"Row 12, Col 1: อีเล็คทริค เคเบิล แอนด์ไวร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3491,ตงเฉิน,1,,pending,0,,,no_correction_needed,"Row 12, Col 7: ตงเฉิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3493,อินเตอร์บิซ,1,,pending,0,,,no_correction_needed,"Row 13, Col 1: ที . เอ็ม . อินเตอร์บิซ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3495,ธนทวีสิน,1,,pending,0,,,no_correction_needed,"Row 14, Col 1: ธนทวีสิน ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3497,นอร์ท ทรอปปิคานา แทรเวล,3,,pending,0,,,no_correction_needed,"Row 15, Col 1: นอร์ท ทรอปปิคานา แทรเวล ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3499,พี เวนเจอร์,2,,pending,0,,,no_correction_needed,"Row 16, Col 1: พี เวนเจอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3501,อัญมณีโฮลดิงกรุ๊ป,1,,pending,0,,,no_correction_needed,"Row 17, Col 1: อัญมณีโฮลดิงกรุ๊ป ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3503,อาณาจักรของชําร่วย,1,,pending,0,,,no_correction_needed,"Row 18, Col 1: อาณาจักรของชําร่วย ( ประเทศไทย ) ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3504,ประเทศไทย,1,,pending,0,,,no_correction_needed,"Row 18, Col 1: อาณาจักรของชําร่วย ( ประเทศไทย ) ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3506,อินเตอร์เนชันแนล เม ตัล อินดัสตรี,4,,pending,0,,,no_correction_needed,"Row 19, Col 1: อินเตอร์เนชันแนล เม ตัล อินดัสตรี ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3508,เดลต้ าทรานส์ฟอร์เม อร์คอร์,3,,pending,0,,,no_correction_needed,"Row 20, Col 1: เดลต้ าทรานส์ฟอร์เม อร์คอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3510,เมกกะแมกซ์,1,,pending,0,,,no_correction_needed,"Row 21, Col 1: เมกกะแมกซ์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3512,เหอเซินเทรดดิง,1,,pending,0,,,no_correction_needed,"Row 22, Col 1: เหอเซินเทรดดิง ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3514,เทล แมเนจเม้ นท์,3,,pending,0,,,no_correction_needed,"Row 23, Col 1: เทล แมเนจเม้ นท์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3517,เอ็ม เวนเจอร์,2,,pending,0,,,no_correction_needed,"Row 24, Col 1: เอ็ม เวนเจอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3519,เอ็ม โซลาร์,2,,pending,0,,,no_correction_needed,"Row 25, Col 1: เอ็ม โซลาร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3521,เอ็มพี เวนเจอร์,2,,pending,0,,,no_correction_needed,"Row 26, Col 1: เอ็มพี เวนเจอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3523,แมกซ์เวล คอน สตรัคชัน,3,,pending,0,,,no_correction_needed,"Row 0, Col 1: แมกซ์เวล คอน สตรัคชัน ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3525,แมกซ์เวล คอมเพรสเซอร์,2,,pending,0,,,no_correction_needed,"Row 1, Col 1: แมกซ์เวล คอมเพรสเซอร์ ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3527,ไทยเกียวโต อุตสาหกรรม,2,,pending,0,,,no_correction_needed,"Row 2, Col 1: ไทยเกียวโต อุตสาหกรรม ( บจก .)...",ไม่ระบุบริษัท,Uncategorized,บริษัท สโตเรจซิสเต็ม อินดัสตรี จำกัด_Related.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3529,รายได้,1,,pending,0,,,no_correction_needed,"Row 0, Col 0: รายได้...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3530,รายได้จากการขาย,1,,pending,0,,,no_correction_needed,"Row 1, Col 0: รายได้จากการขาย...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3531,รายได้ จากการบริการ,2,,pending,0,,,no_correction_needed,"Row 2, Col 0: รายได้ จากการบริการ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3532,รายได้ จากการให้ เช่า,3,,pending,0,,,no_correction_needed,"Row 3, Col 0: รายได้ จากการให้ เช่า...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3533,รายได้ ดอกเบีย,2,,pending,0,,,no_correction_needed,"Row 4, Col 0: รายได้ ดอกเบีย...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3534,รายได้ อืน,2,,pending,0,,,no_correction_needed,"Row 5, Col 0: รายได้ อืน...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3535,รวมรายได้,1,,pending,0,,,no_correction_needed,"Row 6, Col 0: รวมรายได้...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3536,รายจ่าย,1,,pending,0,,,no_correction_needed,"Row 7, Col 0: รายจ่าย...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3537,ต้ นทุนบริการ,2,,pending,0,,,no_correction_needed,"Row 8, Col 0: ต้ นทุนบริการ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3538,ค่าใช จ่ายในการบริหาร,2,,pending,0,,,no_correction_needed,"Row 9, Col 0: ค่าใช จ่ายในการบริหาร...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3539,รวมรายจ่าย,1,,pending,0,,,no_correction_needed,"Row 10, Col 0: รวมรายจ่าย...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3540,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 11, Col 0: กําไร ( ขาดทุน ) ก่อนต้นทุนทางการเงินและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3541,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 11, Col 0: กําไร ( ขาดทุน ) ก่อนต้นทุนทางการเงินและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3542,ก่อนต้นทุนทางการเงินและภาษีเงินได้นิติบุคคล,1,,pending,0,,,no_correction_needed,"Row 11, Col 0: กําไร ( ขาดทุน ) ก่อนต้นทุนทางการเงินและภาษีเงินได...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3543,ต้ นทุนทางการเงิน,2,,pending,0,,,no_correction_needed,"Row 12, Col 0: ต้ นทุนทางการเงิน...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3544,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 13, Col 0: กําไร ( ขาดทุน ) ก่อนภาษีเงินได้นิติบุคคล...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3545,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 13, Col 0: กําไร ( ขาดทุน ) ก่อนภาษีเงินได้นิติบุคคล...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3546,ก่อนภาษีเงินได้นิติบุคคล,1,,pending,0,,,no_correction_needed,"Row 13, Col 0: กําไร ( ขาดทุน ) ก่อนภาษีเงินได้นิติบุคคล...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3547,ภาษีเงินได นิติบุคคล,2,,pending,0,,,no_correction_needed,"Row 14, Col 0: ภาษีเงินได นิติบุคคล...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3548,กําไร,1,,pending,0,,กำไร,dictionary_character_corruption,"Row 15, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3549,ขาดทุน,1,,pending,0,,ขาดทุน,dictionary_spacing_error,"Row 15, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3550,สุทธิ,1,,pending,0,,สุทธิ,dictionary_spacing_error,"Row 15, Col 0: กําไร ( ขาดทุน ) สุทธิ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Others.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3551,เลขทะเบียนนิติบุคคล,1,,pending,0,,,no_correction_needed,"Row 0, Col 0: เลขทะเบียนนิติบุคคล :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3552,เลขทะเบียนนิติบุคคล,1,,pending,0,,,no_correction_needed,"Row 1, Col 0: เลขทะเบียนนิติบุคคล ( เดิม ):...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3554,วันทีจดทะเบียน,1,,pending,0,,,no_correction_needed,"Row 2, Col 0: วันทีจดทะเบียน :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3555,13 พฤศจิกายน 2540,3,,pending,0,,,no_correction_needed,"Row 2, Col 1: 13 พฤศจิกายน 2540...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3556,จํานวนปีทีดําเนิน กิจการ,2,,pending,0,,,no_correction_needed,"Row 3, Col 0: จํานวนปีทีดําเนิน กิจการ :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3557,27 ปี 11 เดือน,4,,pending,0,,,no_correction_needed,"Row 3, Col 1: 27 ปี 11 เดือน...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3558,สถานะกิจการ,1,,pending,0,,,no_correction_needed,"Row 4, Col 0: สถานะกิจการ :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3559,ยังดําเนินกิจการอยู่,1,,pending,0,,,no_correction_needed,"Row 4, Col 1: ยังดําเนินกิจการอยู่...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3560,ทุนจดทะเบียนล่าสุด,1,,pending,0,,,no_correction_needed,"Row 5, Col 0: ทุนจดทะเบียนล่าสุด :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3561,ทีตัง,1,,pending,0,,,no_correction_needed,"Row 6, Col 0: ทีตัง ( กระทรวง ):...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3562,กระทรวง,1,,pending,0,,,no_correction_needed,"Row 6, Col 0: ทีตัง ( กระทรวง ):...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3564,หมายเลขโทรศัพท์,1,,pending,0,,,no_correction_needed,"Row 7, Col 0: หมายเลขโทรศัพท์ :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3565,ขนาดธุรกิจ,1,,pending,0,,,no_correction_needed,"Row 8, Col 0: ขนาดธุรกิจ :...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3566,กิจการขนาดเล็ก,1,,pending,0,,,no_correction_needed,"Row 8, Col 1: กิจการขนาดเล็ก...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
3567,ประเภทธุรกิจ,1,,pending,0,,,no_correction_needed,"Row 9, Col 0: ประเภทธุรกิจ...",ไม่ระบุบริษัท,Uncategorized,บริษัท โฮชุง อินดัสเตรียล (ประเทศไทย) จำกัด_Gen Info.pdf,2025-11-25 19:11:05,2025-11-25 19:11:05
